reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOEbUgsL0n0ZaLLEoXH8zpWQQPLwONxYa15rHeA_xWEUEpFu_3zZ4Wswm4rwvMGpXDe5Lxt11vM9gJsruOQ,Jux Marcos,https://play-lh.googleusercontent.com/a/AATXAJxJcj9J3Cb8CUO7Z6eHyTWftc5AK5GHAsJ7iSmR=mo,The best,5,0,8.22.1 build 22 40193,2022-03-26 03:33:13,,
gp:AOqpTOGUHpbaqZfDytpPjjriEmdlWHYZcscqyo-oEhTtODtkFc1OlF1yMua9OfyA267KZOBVJRBQ0InTusK9tiw,Millie Namusonge,https://play-lh.googleusercontent.com/a-/AOh14GjW5ytpRV1x7NzH0h1vm57HgIEzWxFAnosZKBPTQb8,"Easy to use, fast and reliable",5,0,8.22.1 build 22 40193,2022-03-26 03:31:08,,
gp:AOqpTOEtU9ctvzhWFiDc0SsaCgTM6671j7z2Pa71fVy6lczbvQSGgZN25UWoMhNXIt3ktL-TcURt75NUddyjJfY,Anthony Howard,https://play-lh.googleusercontent.com/a-/AOh14GgpfqvLNZTM-0y9tw4KmHcBVvQgzNoKvg4kE2IRGQ,I love it!,5,0,,2022-03-26 03:30:26,,
gp:AOqpTOFFC-Dy1vqoMO_u-FjiJDr-TYc4OOCJD9e4bQN2s0EtmEQH3J-6_rOvx7wzeX2aH3KOXkdVG-ZzPmDX_TQ,Gauri Arneja,https://play-lh.googleusercontent.com/a/AATXAJxz0X8kvbVUlNUBM2ffvALvbojVfMdSNuNQzuw=mo,Good,5,0,,2022-03-26 03:29:01,,
gp:AOqpTOEudjA1iUIidNafIIFm9MRr86UKyB3eZrLsHJavLAOW2q9O2_E-Bnu5UqPqskkWkCgyOLpDE4WnizulPZU,Louisa Shearer,https://play-lh.googleusercontent.com/a-/AOh14GhFqMduZAZ1zAcJbkWAZ_nxaRQHCMOS6YAhO4E6KA,Has no movies I love to watch,1,0,8.22.1 build 22 40193,2022-03-26 03:20:08,,
gp:AOqpTOFtrcf6kNcH1FdMKuFPH5bKYb-lOKXuezXOw9DSpYIRmlIZYX4cRgMxvio5HxZ8wRPyHuAK18WFl97AJkE,Sergiu Ioan CAROLE,https://play-lh.googleusercontent.com/a/AATXAJyEnSE2elxaByxE1WXqItaDSHWAeGvKw7uYLBkL=mo,"Exciting times on the first time since i play this game ,after 2 years the production start to dissapointed me with new updates that make the game annoying , it should stay like on the first year and it was the best game ever , thanks",5,0,,2022-03-26 03:17:51,,
gp:AOqpTOFwh_6quPJTLs1WxbBYyvZpwLkcla7pmU5kr3VENQbhPia9m1ASytlvB3IufP39Ur9jscJYgzAYtbucLf0,PRASHANT BISHT18,https://play-lh.googleusercontent.com/a-/AOh14GgWlUepBEsdAx71MY0y9ifsf7OyuReAszytRx4a,Excellent aap for movie...💖,5,0,8.11.1 build 12 40101,2022-03-26 03:10:38,,
gp:AOqpTOFgjCodbo_8V0FxEzMu5l8b62iCeyA0tJhoo8cHfnllFHtkdz77k5bGOfuaYmvJLjxkjqVUsfh4l8nzCms,Rishika Mane,https://play-lh.googleusercontent.com/a-/AOh14GieVBJEHFLqJ3iD1TTlEHEBRYVPtvBHFSJ6S2I1lQ,Excellent,5,0,8.21.1 build 12 40185,2022-03-26 03:07:53,,
gp:AOqpTOFd1XqjBYmo5EajOtLsYgIfmWrB-8kjitsei6eZii_gxGdm1tVPhaAR9uvUlSMbAdK2eRvHQ4UF77hhmu8,Jolene Hanson,https://play-lh.googleusercontent.com/a/AATXAJyFXvFaBqGTHLCJtvRAoTYmInTnlXQcdTOAeUlj=mo,I like Netflix it has as most movies n series I am like,5,0,8.22.1 build 22 40193,2022-03-26 03:05:37,,
gp:AOqpTOGQIv-Wa2JmUiOZ6LIpGm_aCzsS49Vy0k6Za4BP2QsFiTHn8kuTRMfRU3iBdGZ7LTwKj6-YddNLOrPTyDQ,Rahul Kumar,https://play-lh.googleusercontent.com/a/AATXAJxspVk2NwTZqrajN4gDDjkavxYWmzzZ943jsP9U=mo,Nice Rahul,5,0,,2022-03-26 03:05:03,,
gp:AOqpTOHDsKHLfnMOzfu-4D3qHBcL6Bb8xSDZZFMugxpKG0YwLBW-mfx_yBItvXsj8gAbI8o-AG44YMgPxbY1bYU,Theresa Smith,https://play-lh.googleusercontent.com/a/AATXAJwtbrwLewusmL_L_O4_DGNJngVy0A-oGm6hSzTc=mo,Love all shows on this network,5,0,8.11.1 build 12 40101,2022-03-26 02:54:53,,
gp:AOqpTOFkoObnS3uG-OKFntXUBHYTykI14qdfEjZoJFQSMcOM26h0B-aQzYHpfM8cnksTpyVCdHcU65UKX4xVgQQ,Jignasha Patel,https://play-lh.googleusercontent.com/a/AATXAJzy_OCNgVWl2FRBhFNcIkp0qbjyngfMQuQSfeIG=mo,I loved this app.... please provide English dubbing in Animes .,5,0,8.22.1 build 22 40193,2022-03-26 02:27:30,,
gp:AOqpTOGrICvamzsry3RfEHxqC-AZCh9bsEvG7URsjdPsh305ukybSaYTzI5X2xbYI0T6o45Bfk5fulCWEHkbTEU,Indiwar Singh,https://play-lh.googleusercontent.com/a/AATXAJzUjsch9tswy9ir8A2fabJh__E-rbgty7otpz7k=mo,"App not compatible with chromebook asus c424,, please look into. Thanks.",2,0,8.22.1 build 22 40193,2022-03-26 02:26:04,,
gp:AOqpTOEif2xr-KlJ69cYgNQaw39cKHhRklAKZkSZ-3MB-pEzaO60qdddfrp53vkLXuPI3nEneAnqeui0X-CRIbM,Gale Schlaubach,https://play-lh.googleusercontent.com/a/AATXAJxwV0gYzdzW6HCdHHq0IDXHFBYz7FiTd524wnIg=mo,always the best Netflix is professional grade streaming,5,0,8.22.1 build 22 40193,2022-03-26 02:25:06,,
gp:AOqpTOGaxV3Zgco7HJyLO0MbkHkTgpx2DhkFhLvHvX8L2X6D_0JF6LNJG_z6svXlNUu1dtIvFEcFgtzAPcSFpbE,Letecia Babao,https://play-lh.googleusercontent.com/a/AATXAJwg-xQCAf5DWrRvF16RoSoQ8i3m0sLYodsC8tvx=mo,Very satisfied,4,0,,2022-03-26 02:08:04,,
gp:AOqpTOHWlk6QA-Xij0fWTZPl5OqbHq92OxOR13v8FPEvoODBQqWjATzfyiYqvLMHoTjwLV6Ke9pywCFzsWpO24w,Gemma Dela Rosa,https://play-lh.googleusercontent.com/a-/AOh14GgbTwvgxJs91CsmP89HhzpBAGSh6qms1BttacXkrw,Happy,5,0,8.22.1 build 22 40193,2022-03-26 02:06:51,,
gp:AOqpTOGMQeFDmaR5oFJQikQbhm7JvxSFvwLq5S14_o5543RVLIqD9bZp7iJ6l7QvjwF860OkVOkG-dOxz_AzazY,meseret ayalew,https://play-lh.googleusercontent.com/a-/AOh14GgAis5BjSxnGezEju8ymtwmEmk56o9estbIjNgZrQ,"I love this app but it dosint some shows you want for example moana,marry popins andso it goes like that pleas fix this problem because we all have the next generetion childrens we need to show them this movies thats all for now",4,0,,2022-03-26 02:02:32,,
gp:AOqpTOGGJGt_KjxWSQ4_g-plUDYNNbO03XAVxw7ayV5Jz82t3__3lCGduorawJ6-b1-DBjlcY8_53m88SO7oH4U,Oyintanda Nkopane,https://play-lh.googleusercontent.com/a/AATXAJywZ3BltdWOTjeGRM8ekWmMYWLi44v7OWvBeTpk=mo,I love 💕 Netflix,5,0,8.22.1 build 22 40193,2022-03-26 02:01:46,,
gp:AOqpTOGdrit-WfX4T-QoRXl76m6iZDmpWozBOUcRDXjIsskpLtmGrxtf1nv_PC-XT6bn8By3_koTsPx73qdWJ84,Candy Dennis,https://play-lh.googleusercontent.com/a/AATXAJyyq25uMlDDc7ljn7AhI_VlY20cvbZyzm-V1ngX=mo,I've always enjoyed it I think it's wonderful I've been with you a long time please replace my Netflix main page with all five pictures back on my phone thank you !!,5,0,8.22.1 build 22 40193,2022-03-26 01:58:30,,
gp:AOqpTOHXDSWp5q3675JodkIQk6pJv7XBfsrPN9wPzD135m-BKkLtWcXTE_OLT-k_d8L7v3-uiK3pFt--bgGd5vc,Jeanette Sharpston,https://play-lh.googleusercontent.com/a-/AOh14Gjvys2Ftp8fr3S_n96G_RGAbQqOC6LUtHSPk9t3Ag,So good,5,0,8.19.0 build 4 40164,2022-03-26 01:50:53,,
gp:AOqpTOEY7lO4wJDbSqKg4ECtZAiGIYDv7F7gmjnBvXDGq3n8WHaxNOCPABlUKIIAwY0sFoql5S2DwwJBjhXRIkw,Prafulla Pardeshi,https://play-lh.googleusercontent.com/a-/AOh14GguMT2XTyLTwEFT9gllE2G2osNWCk9BNsgg-XHO2w,Music is much louder than vocal in smart tv and mobile as well,1,0,8.22.1 build 22 40193,2022-03-26 01:34:47,,
gp:AOqpTOGy4zGGAUW8tJGpu4ItaJMOVbqyQa0ZD_McIYzbA_aF_P4FUxKajVoD8uJQ6M8PSViPmGQXcCFDfXMNS78,Sarvesh Pednekar,https://play-lh.googleusercontent.com/a-/AOh14GhB6BSadlRKVvdt9BzOFg8ZiT_96wLJDjn8bEjjbA,Please fix it it is not online,1,0,8.22.1 build 22 40193,2022-03-26 01:32:34,,
gp:AOqpTOEu_K3qiq6q6_l_Gdb0lLz1V4Wra1N0TQs092QExfeldt8_XVGC1R8sCktsBuEAH3nCoxfMn2558Vo1gQU,Natasja Du Plessis,https://play-lh.googleusercontent.com/a/AATXAJy5Wvx-LlqLw9KZcJ-vJfM7oQY_pn-endc-B7Tz=mo,Thank you,5,0,8.22.1 build 22 40193,2022-03-26 01:31:11,,
gp:AOqpTOEqIXPCcd1h0K7VxQwgXiGKfTycPFVw3Z8YzLBaveyj2itIn_0il_ExJlqlgGGMAhmQctHARDEDnELM8xk,Hrishiraj Bose,https://play-lh.googleusercontent.com/a-/AOh14Gj-TlUo0mkpIwcwV0Z5ie3S6AnvL7OS1CAl3cAyQw,Optimise the app.,3,0,,2022-03-26 01:11:52,,
gp:AOqpTOFPviJYE6QBV-n0KXiqhol1hsOUruw7BD_7j7RSgZq4H2kSvnqHy-89zecd42vpq_c86U_aA-gOgB9wGlk,Jean Esmillarin,https://play-lh.googleusercontent.com/a/AATXAJzb6b44sPkubKkcdhIJt7Ku7OxOfQZLin2D1suZ=mo,Nice,5,0,,2022-03-26 01:03:06,,
gp:AOqpTOF3XCmGJAENm5Xro7PUgOloxv55d2FHuSFJdRyL_8tOZzovvXvh0KD1P6O4eDoS6BaILl4zwkjfUo5tEqQ,Richard Twyford,https://play-lh.googleusercontent.com/a-/AOh14GgUKxra5OjDaWxv92Aj42KGApqN0-n74UHHDJKI9w,Love Netflix,5,0,8.22.1 build 22 40193,2022-03-26 00:49:39,,
gp:AOqpTOHOVdm63BVmzNjWCgQFsf9pIJmo_7VhudTGBItbu_t-8Sp7xU7DRqf-GASrGnHiQrCaU09nsFcVtdzLu7E,Praveen Ranjan,https://play-lh.googleusercontent.com/a-/AOh14Gi1pE5BkbSHI3STyCRNNYa2ZidD0_pd-WxiQNjBMV8,"Lots of movies and tv episodes, very good collection BUT I am not impressed with video player & recommendations. Player should improve to provide features like lock screen while playing video, volume and brightness control using screen itself, fast forward using screen slide, etc.. I wish to change Netflix player to VLC",3,1,8.22.1 build 22 40193,2022-03-26 00:49:17,,
gp:AOqpTOGLZTJudv7bzqiDFf985RvJR7VNwDN2D_BD6QQ1F2vO7x_O3x1IVNo11pwHdqV9kHjCUc6E0EzaMn5I3OU,harshal ramtekkar,https://play-lh.googleusercontent.com/a/AATXAJwazjvig5SRDM1Ce2chq0SxL_COszfI2kHh-z7n=mo,Good,5,0,8.22.1 build 22 40193,2022-03-26 00:40:22,,
gp:AOqpTOHbyIykuN-yD0fBl7hfMnKIgsCCMciB4axQ0lSfM1vnV6p0VXLuF-3rfOSCSYWVEZLzYaIdG7EmAzak6k8,Raja Chandan,https://play-lh.googleusercontent.com/a-/AOh14GgVoq0YSLtbC1h8GOcn8uZHK5CPjXf7AfukfJ2F,Good,4,0,8.11.1 build 12 40101,2022-03-26 00:27:05,,
gp:AOqpTOGw5B5cfronhjeNrOEwdGCYzlZJR7ahFK5xnbOKodAmImBdu0nrkfdq7eubecDsKUBzvIvZA4KMbmUJ4SQ,Aramis Ramirez,https://play-lh.googleusercontent.com/a-/AOh14Ghb_RCtG2Z9Y0vD-F8AYU0dylQeT3k4-L18wrIg,Oust better then roblox,5,0,,2022-03-26 00:22:49,,
gp:AOqpTOFcgczxxoPbwsIMNmtePF9yrsfX92ri8C8FXvs7BdB-W83iE0xNhXAMfahVRWHEi_QF1PzoNPHUhnDeO9E,Hari yadav,https://play-lh.googleusercontent.com/a-/AOh14GirIbpGf0SYxuZ9_CnYiO1KgCQ20RCN2559i0dlKA,Super,5,0,8.11.1 build 12 40101,2022-03-26 00:15:20,,
gp:AOqpTOEss91f2CpUIDIPf3HQiZC9F32HrD1jvQUzssUmTO7-UIUDDwr9DZpRa5-QAVfUUfHHzNNF9dEFU9Nsdfc,Ant Byrd,https://play-lh.googleusercontent.com/a/AATXAJyzY_XIgGr52qHlnxlg1I7T80_5sxaRuOiMGiOX=mo,Love it,4,0,8.11.1 build 12 40101,2022-03-26 00:08:27,,
gp:AOqpTOHc3o2uFc-fA0nO4C-t2R1NvsSzf7t0vOr4o3rM7IRwR2rhX7RhoAsxQ4BjXKJyalVo0-B-tHov51SK1Kk,Natu Welda,https://play-lh.googleusercontent.com/a/AATXAJywyQ1VCQP6S0sy_seDZtaO1pYPPfm2TFc9rPbG=mo,This app is very nice,3,0,1.0,2022-03-25 23:53:02,,
gp:AOqpTOGWmO1sBwuapdP1RCTz77DddaURFhNDKpYSHEdnCBZXA2PIFN17eXzE_nBzODu0k93N6KSXnXytiPHdz80,Robert Leseberg,https://play-lh.googleusercontent.com/a-/AOh14Gic9QHce_Fc3QD7F1N86wC1LL97dUuoH9DnWI87Tw,great TV,5,0,8.22.1 build 22 40193,2022-03-25 23:47:09,,
gp:AOqpTOHagg3OzKVFkAwR7KNsoJufUyangmPzYCZtrQYtdEd5zY3wd8c59RKQ7pPbSCUsw5Z418b81rNnbPnfaV0,Elizabeth Williams,https://play-lh.googleusercontent.com/a-/AOh14GjtCt3FwzgezTOUr1w2BBvITuevzQ630r2BaAbLKtg,I appreciate the automatic downloads,5,0,8.22.1 build 22 40193,2022-03-25 23:43:17,,
gp:AOqpTOFb0HLJr-FgYuGhG1Wgaisoon1d-jnaRd0vlPaidNBC-85kHsG9FmcuSejN4qsel0DVcXNQkjtgVXiY7yQ,dr zulaikha,https://play-lh.googleusercontent.com/a/AATXAJykLNDlPX2jnHkltdXRgX_I7V2fj1po0QDV7zLm=mo,Good,5,0,8.9.1 build 14 40080,2022-03-25 23:40:42,,
gp:AOqpTOHrk6xXhPsSl1A0O4LT0-8RX3LrwIFwqWF6ZRdSsaseoYrxBszn8UlHO6KoP9cgwQUoP_d5BXsmRYCmpr0,Christian William,https://play-lh.googleusercontent.com/a-/AOh14Ggi5Ni4ZwqKNXFodpW7O1lEq1N2LfP-nEmdsGqm_w,Amazing,5,0,8.21.1 build 12 40185,2022-03-25 23:39:38,,
gp:AOqpTOHvQQ1rg2-jMHu4B-VzfeXTlAjgicmutBVXvUOgMGaI9aSWv2YiXSbKmQ568YEsYIMIDeVDuRT_ghe1iEw,Sophia Nadine,https://play-lh.googleusercontent.com/a/AATXAJzqsgFuIIopExGxPaskKprqto39dG4zp9U8ECYM=mo,Wonderful,5,0,,2022-03-25 23:38:30,,
gp:AOqpTOGFwR37-ilrZRml2QuWh15cg7K1pibdSX9C60i3bCZ5qoMsF7_iKb7mlO4BAXx8dGy9s-rSD_-7oPrWY5g,Satid Natab,https://play-lh.googleusercontent.com/a-/AOh14Gh7owH6tCd11Oj5Y1XWRz68K48-PMVaU_xpwFbjpw,Good. Entertaining,4,0,8.22.1 build 22 40193,2022-03-25 23:33:20,,
gp:AOqpTOERxsUCQwtrUEc0t1C5nua4HU8lq1d6aNHgWVZv_ebiP3vVEAoZmz8I49qVtWWt4Dty7XJMldbi7ZAyKNY,Giri SBY,https://play-lh.googleusercontent.com/a-/AOh14Gi6V1fntU1o8yCpTgZtGk5NgeQYHJiq3GDuWnVp,Super,2,0,8.22.1 build 22 40193,2022-03-25 23:19:21,,
gp:AOqpTOFvve_nPJBS7dCUlOUI8qsif59OlYX8wktKEQZtFH7TYJx02Ykh3r1qq7Bt-67RywmhTMr4TUjSoMbHUZU,Dayananda Karunamunige,https://play-lh.googleusercontent.com/a-/AOh14GjlIkbya8yTDe9h6p_fQnBNjKqqftdfMED-d5H3Vg,Hononerable thanks,5,0,,2022-03-25 23:15:24,,
gp:AOqpTOF2BRV6FVNxW6asPN1TFVZOJekn8s8yfSChPIetvR5a4mmSeUq_n5YqvOJ2__ZB2M6-HqFVhFABVpnAG5E,Julio Suarez,https://play-lh.googleusercontent.com/a/AATXAJxOCCckekRnwMcLOpgzG-3WqnSRtVH0lGx31O27=mo,Awesome,5,0,8.18.1 build 6 40163,2022-03-25 23:14:24,,
gp:AOqpTOHPVaOmCtZcP2uLZPtkhFCXQFbxj0ZIZprFbaqRwK8CNBTvXJE615rIiX4RnvTx1fnzA-Fs3U2smskOYc8,David Michael Spriggsjr,https://play-lh.googleusercontent.com/a/AATXAJzBOGw3gZEs-vMiiWBCKjsPX_d0l5katG0_A3hf=mo,Great 👍,5,0,8.8.0 build 9 40070,2022-03-25 23:09:38,,
gp:AOqpTOEqU6LqaMONkVGeqqj7Fl_nJMRX7ODutJCn4l6sPXIXZEaSRYjKDvA_Gdy7asfiLM6cf72FaLduMgqGLqs,Banana Aparicio,https://play-lh.googleusercontent.com/a-/AOh14GgbrhPZsj-nSxbV725ZTTFbm5ZG1PdSjBvj1Zbs,"Awesome, very very very intersting shows/movies, for children and adults",5,0,8.11.1 build 12 40101,2022-03-25 22:59:54,,
gp:AOqpTOFE2GgfX2ZL2-C3QaTHBjmKs_s_PgyCy5pT0Jwc2A0y32nKbjW32ozNj8rRrekZkgXTCxwIZoPSTOOWlWY,Change Needed,https://play-lh.googleusercontent.com/a-/AOh14GhlH-G5NnB3--KoX0EfNdTYLzmJMJ9wgoIIdF1DVQ,Netflix is too political and supports pedophilia,1,0,,2022-03-25 22:22:19,,
gp:AOqpTOGMdflYadkGp2w_Z1NxBoJIhia4puOKGg6D16vL7O1N4_3q8hVGinMF3p9Y8Wdem0TmKrktsWsXSTFITO4,Togu Tiara,https://play-lh.googleusercontent.com/a/AATXAJy6MQWjyms1QBvWYjoq8n90zsxfDCkuKICfTWwI=mo,Good lah,5,0,8.11.1 build 12 40101,2022-03-25 22:11:04,,
gp:AOqpTOHm_CdhOwv_GRXqQjafO9WTkIWhuO0maETvunuOxJlUBDugiPxFN-lDX1CWYbmOXaCbbHt3tIrTgYvTBO4,abd salam el khamlichi,https://play-lh.googleusercontent.com/a-/AOh14Gh7ka2fihheAw5CxjrNDwu987rbyAMnFZ26-UVXdg,Nothhing good to watch. Price hike every month. No 4k even with the premium sub.,1,0,8.22.1 build 22 40193,2022-03-25 21:59:19,,
gp:AOqpTOEmF9WD04bmJ7Zf9cD3_kcAgMZr28iuD9EgH7Sc7a8rYIIkSCruVZWytINnDrssXSmSW1y7he7VEP8BIUg,Revathi Kumar,https://play-lh.googleusercontent.com/a-/AOh14GgSyxcOTosvNfA2YqqZQiFHgQ_4t2oHJNzoVd51Xg,GOOD,5,0,,2022-03-25 21:47:37,,
gp:AOqpTOEKlN3V6G4NhjdLkmSmgtadCdpTiMkUf2rjDIAj42TV7Kt2wtBROQEmiDGXh8etQBH6vB03RwIWE1KDVDA,Mark Geason,https://play-lh.googleusercontent.com/a-/AOh14Gjw6ZWpTMFOfbsy8btOWf8QZnJogZLmfdGBxbAztA,"It's Netflix. You already know what it is. Download the app, sign up and enjoy.",5,0,8.22.1 build 22 40193,2022-03-25 21:39:53,,
gp:AOqpTOFE114J8Rk2dWJehnh4jFoSq1OUCfJP3GvybvfgQBUzDqFvAJxqBVDWWJ1ihpAqcx2AQY3AtWgzk2kcFoo,Chon Xiong,https://play-lh.googleusercontent.com/a/AATXAJy-It2MQIlc-FuDsjKYaWtsd8V3sS76DwGFN8ol=mo,Good movie,5,0,,2022-03-25 21:24:03,,
gp:AOqpTOF4xIpP3w037rjfyY9R-vuZI8V5RuuW-Obg7wbSparcSg0v9eAiEkR-eM2u19wJsJL5V8zVQvKLg0Jp5-8,Christopher Stephan,https://play-lh.googleusercontent.com/a/AATXAJx2iJ26e58o2gonWY9gr6DFJQxJlGHDHELGc4Qd=mo,I love net flix. I will always have it.,5,0,8.22.1 build 22 40193,2022-03-25 21:18:19,,
gp:AOqpTOHJP5IEFN7u78z-9F0JsZfH60bL-3kAponPx85We-ibxHsph5BFVojFfIuzhCZLhcumHKLsru2Au-cbYLM,Mary Davidson,https://play-lh.googleusercontent.com/a/AATXAJwd4Ldy2hDlSUx9D6CFlsvwI82-Tm4yCP8xgtsd=mo,Excellent,5,0,8.22.1 build 22 40193,2022-03-25 21:03:56,,
gp:AOqpTOEEmsPcinlE6mo3KKYMLYzzdn9XdRXJiZ0tEsOlsvpHGyqSwS9qkFo3u0ZGiyPINv3nl4QC8LpIgy8gSZg,Jonah Langille,https://play-lh.googleusercontent.com/a-/AOh14GhWpbV47mrnDh4o5aZJAygOusLDL3qng5itSMuWsg,Best,5,0,8.22.1 build 22 40193,2022-03-25 21:01:36,,
gp:AOqpTOEjAW89uT0PxrYGK9YkF2vloSZ409CaTEE6iou1GXxhyfjfdydK9PDWr0wTPX22oBjXXXy7Q7NLI0mEMjo,Rody Jones,https://play-lh.googleusercontent.com/a-/AOh14GjNlbQ_lMWjc5I9oUkbsQb70-uAIgwn2wwj3-FnRw,Great,5,0,8.11.1 build 12 40101,2022-03-25 20:56:21,,
gp:AOqpTOGzxGakFmKwgZ9iMFCN_y8DmZvLxSQis_Bsu0yyTbsBzo0khVAY4cuvj8G2Ql7Uq80XIpywUCSBWhO7MFc,Paul Horncastle,https://play-lh.googleusercontent.com/a-/AOh14GhwwtdtPtQY3itB-nEfoJWlXX2s24iOpSbw5BBcPw,Netflix is Simply Amazing,5,0,7.98.0 build 7 35414,2022-03-25 20:49:13,,
gp:AOqpTOE0MpLGojoxEPR7_GdjK0tqFOu_7OaaAUxtDKjs3D75A_leTW2VSkimaWU-wxJpU4kXXY1xPcejhNQK9T0,michael sheard,https://play-lh.googleusercontent.com/a/AATXAJz9ZPcY8DJ0AvfwLg_1sBdAJ04ljpiBLf7J1lGJ=mo,Good,5,0,8.22.1 build 22 40193,2022-03-25 20:45:29,,
gp:AOqpTOHQOWr2cZZYvLxxmxoAFK5OZxCmf81Cv7wSWHVFdjBlOWvv-hF8ih4xtb-iY_2y-i-LpifPLa6s-y-feHI,Kavana 0411,https://play-lh.googleusercontent.com/a-/AOh14GgtPyiK4W0MPrG7xQKy66UK1Zf_LkwxZdU8bAZK,Good app,4,0,8.22.1 build 22 40193,2022-03-25 20:41:36,,
gp:AOqpTOES81CK22UxfZrjsl7-ZICi0tFHOAjderAMKY4yu_ojskeNvS-ZPnyuKzsDCer4fGHEYhXskS0mvHhcJBY,Maan Bacarisas,https://play-lh.googleusercontent.com/a-/AOh14Gjopk86zrnefxuL6ItazM1wLelg_ScH-Dav_uVt7A,Everything is great. Need more movies to watch.,4,0,8.22.1 build 22 40193,2022-03-25 20:37:05,,
gp:AOqpTOEpahqMdGpeOZR9mWnJtdK3P9A1Gm4nHPzu8_lHZR9Z9xVGd__BlM8GSQ71asoaVIHhJznaKB-fpL8K6sU,Verny Alfaro,https://play-lh.googleusercontent.com/a-/AOh14GjIHcSleoF9TWEJquG8LZd0Dl4YvlsfY6-fnlvkNA,"Muy caro comparado con otras plataformas y el contenido ha dejado de ser tan interesante, es momento de decir chao a Netflix",1,0,8.18.0 build 5 40155,2022-03-25 20:23:00,,
gp:AOqpTOGdZR-WD1xEFkmm_Ioso0y01FJ-o9uvmZVa9W8OQyh0bq6hhFpnIqYlscughxV3LbzlUOBCCFZJaQNyqiQ,Aswin Whisky,https://play-lh.googleusercontent.com/a-/AOh14Gg8PR_oeTowrjdbvUkXwEcPkdwp7WvsZQ-ybcWIGw,It's an absolute useful app It is full of entertainment,4,0,8.22.1 build 22 40193,2022-03-25 20:21:02,,
gp:AOqpTOG_ISdSwIkHpXbyLtL2NT8APay8_KJSmVGviqxFH-frIaKLLQceR4FovjIAdjYQianH9zHoyL4hKGghktg,Toloko Favour,https://play-lh.googleusercontent.com/a-/AOh14Gjv0wZBGHiKpKGtV06cWzqPKLQn-sgrhlCSws9b,"Indeed it is amazing , great for u favourite",5,0,,2022-03-25 20:20:47,,
gp:AOqpTOHKBF4OZRd1WJKkFtL5ESQv2P_J8p277dFYEpCyzIAgvOa5JsYXzBCpuh59u_fZ8IAAoVppuu-AOhsmdz4,Joaquin Chavez,https://play-lh.googleusercontent.com/a/AATXAJzf66Sxq6oNujNdT31E4AWTCQWpVlCmpsjtymk=mo,I love it It's the best,5,0,8.22.1 build 22 40193,2022-03-25 20:12:13,,
gp:AOqpTOHJRi0c77DabZJ6XRkh-dkoWJKS4mPihr5B5y8FhGpeTmGs8Cl6DTIt8A070s_7TlLaUOkdetURZBzE8q4,Charlotte Castillo,https://play-lh.googleusercontent.com/a/AATXAJzInDYzW52uzjRS1cJdhwPQhRIox5uzGmBhSSRL=mo,Love to and good movie,5,0,,2022-03-25 20:06:35,,
gp:AOqpTOHwtZrAUfJ-A6Vj4himCD1nbW3XJPs81fEkJMEOoHQm82F_E6pnkm3yzjzHfPvUsRCuC2f7FyKBuyOrisY,Ily Brown,https://play-lh.googleusercontent.com/a/AATXAJwOTRqF3SpLwwW1Q_hDsyaJsvIeiQMRR6zzd-Pr=mo,Its good,5,0,8.21.1 build 12 40185,2022-03-25 20:02:52,,
gp:AOqpTOEqdS_MLATEA7uX64g2KJA9XfVQ19vMcLhSOgqyk-nBPirr6n8JCGOY5P3aFkL_vqUeIzs6xJLm9g5VC5k,Valentyna De la cruz,https://play-lh.googleusercontent.com/a/AATXAJxMB-Tv7xO-UsrlkVqqrLEc0UJBogg_QOTF4oOD=mo,So good .good luck to the people who have this,5,0,8.16.0 build 6 40141,2022-03-25 19:56:08,,
gp:AOqpTOFBzgH9zxqF6ShE6vBc-f2j7FGtLMS4NugaE_8pAi2c46aQXkOBu_jdBqFYPtN-g_eEHbAP0bFiKF5GKJk,Alexander Poravas,https://play-lh.googleusercontent.com/a/AATXAJzjJcPrFXF_AeK0kEVtHXy1DZ7AitrwqOAm0PEE=mo,Fun and easy-to-use and super wide range of films and series.,5,0,8.22.1 build 22 40193,2022-03-25 19:54:05,,
gp:AOqpTOENyJdHbpx_jkLO5bKBIXSVRUTyESmjA1SNzW103Q5g56MQYmYDxD7hn1kXs_kdjwsZeFsEgdZ5j1yQBQI,Theophilus Appiah,https://play-lh.googleusercontent.com/a-/AOh14Gg6Q9b6lfClJseIu230BR4Z020UForBF1hQwQ-3,"It great i, love it",5,0,8.11.1 build 12 40101,2022-03-25 19:46:34,,
gp:AOqpTOF6EsTspNMSz5xt2HNIVAKQzO3xKB_Qk9Vr8Jn9gw8unT0AAOXq7IG1HJcQ6sUz0FITfkIBicJ5iP-KgmE,scott williams,https://play-lh.googleusercontent.com/a/AATXAJzBKQSWpOGRYorAL0oC7cWO6cDy3SkYl3ZavE5V=mo,I watch Netflix daily and love it,5,0,8.11.1 build 12 40101,2022-03-25 19:40:14,,
gp:AOqpTOHveyh6_k4-E1UUfdv4rn5f5ooyXdxw6BdMoTsSa6s0Y1mNK0zXATgky1MBb5ocQXKE7XnhbeLuwTiTHts,Beach Breezes,https://play-lh.googleusercontent.com/a-/AOh14GgJkG09dI13RdRje0ZOsan3x4ppsBmudfyHyvJnkPA,Delightful,5,0,8.22.1 build 22 40193,2022-03-25 19:26:05,,
